Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1620016615.47364,1649.2498779296875,46560.0,5.0,5000.0,1.032
1620016618.107699,1649.2498779296875,46561.0,5.0,5000.0,1.032
1620016620.752618,1649.2498779296875,46561.0,5.0,5000.0,1.045
1620016623.369999,1649.2498779296875,46562.0,5.0,5000.0,1.045
1620016625.965856,1649.2498779296875,46562.0,5.0,5000.0,1.058
1620016628.558083,1649.2498779296875,46563.0,5.0,5000.0,1.058
1620016631.163058,1649.2498779296875,46563.0,5.0,5000.0,1.071
1620016633.758184,1648.8748779296875,46564.0,5.0,5000.0,1.071
1620016636.357573,1649.2498779296875,46564.0,5.0,5000.0,1.084
1620016638.949109,1649.2498779296875,46565.0,5.0,5000.0,1.084
1620016641.549315,1648.8748779296875,46565.0,5.0,5000.0,1.097
1620016644.145532,1649.2498779296875,46566.0,5.0,5000.0,1.097
1620016646.740976,1648.8748779296875,46566.0,5.0,5000.0,1.11
1620016649.343509,1648.8748779296875,46567.0,5.0,5000.0,1.11
1620016651.937165,1649.2498779296875,46568.0,5.0,5000.0,1.123
1620016654.532216,1649.2498779296875,46568.0,5.0,5000.0,1.124
1620016657.128474,1648.8748779296875,46569.0,5.0,5000.0,1.136
1620016659.730232,1649.2498779296875,46569.0,5.0,5000.0,1.137
1620016662.327133,1648.8748779296875,46570.0,5.0,5000.0,1.15
1620016664.922614,1648.8748779296875,46570.0,5.0,5000.0,1.188
1620016667.520978,1648.8748779296875,46571.0,5.0,5000.0,1.162
1620016670.119879,1648.8748779296875,46571.0,5.0,5000.0,1.179
1620016672.714585,1648.8748779296875,46572.0,5.0,5000.0,1.176
1620016675.313377,1648.8748779296875,46572.0,5.0,5000.0,1.189
1620016677.910074,1648.8748779296875,46573.0,5.0,5000.0,1.189
1620016680.507184,1648.8748779296875,46573.0,5.0,5000.0,1.202
1620016683.102091,1648.8748779296875,46574.0,5.0,5000.0,1.202
1620016685.703232,1648.8748779296875,46574.0,5.0,5000.0,1.215
1620016688.298884,1648.8748779296875,46575.0,5.0,5000.0,1.215
1620016690.894579,1648.8748779296875,46575.0,5.0,5000.0,1.228
1620016693.490179,1648.8748779296875,46576.0,5.0,5000.0,1.228
1620016696.101227,1648.5,46576.0,5.0,5000.0,1.241
1620016698.715744,1648.5,46577.0,5.0,5000.0,1.241
1620016701.334149,1648.8748779296875,46577.0,5.0,5000.0,1.254
1620016703.930297,1648.5,46578.0,5.0,5000.0,1.254
1620016706.525036,1648.8748779296875,46578.0,5.0,5000.0,1.267
1620016709.139051,1648.5,46579.0,5.0,5000.0,1.267
1620016711.77236,1648.5,46579.0,5.0,5000.0,1.28
1620016714.371169,1648.5,46580.0,5.0,5000.0,1.28
1620016716.964829,1648.5,46581.0,5.0,5000.0,1.294
1620016719.560964,1648.5,46581.0,5.0,5000.0,1.294
1620016722.139053,1648.5,46582.0,5.0,5000.0,1.307
1620016724.757323,1648.5,46582.0,5.0,5000.0,1.307
1620016727.352908,1648.5,46583.0,5.0,5000.0,1.32
1620016729.951911,1648.5,46583.0,5.0,5000.0,1.356
1620016732.549918,1648.5,46584.0,5.0,5000.0,1.333
1620016735.147435,1648.5,46584.0,5.0,5000.0,1.349
1620016737.742808,1648.5,46585.0,5.0,5000.0,1.346
1620016740.344103,1648.5,46585.0,5.0,5000.0,1.359
1620016742.936973,1648.125,46586.0,5.0,5000.0,1.359
1620016745.531646,1648.125,46586.0,5.0,5000.0,1.372
1620016748.139014,1648.5,46587.0,5.0,5000.0,1.372
1620016750.728124,1648.125,46587.0,5.0,5000.0,1.386
1620016753.325874,1648.5,46588.0,5.0,5000.0,1.386
1620016755.923605,1648.5,46588.0,5.0,5000.0,1.399
1620016758.522473,1648.125,46589.0,5.0,5000.0,1.399
1620016761.119915,1648.5,46589.0,5.0,5000.0,1.412
1620016763.714077,1648.125,46590.0,5.0,5000.0,1.412
1620016766.315886,1648.5,46590.0,5.0,5000.0,1.425
1620016768.908052,1648.5,46591.0,5.0,5000.0,1.424
1620016771.504592,1648.125,46591.0,5.0,5000.0,1.437
1620016774.103541,1648.125,46592.0,5.0,5000.0,1.437
1620016776.70083,1648.125,46592.0,5.0,5000.0,1.451
1620016779.298131,1648.125,46593.0,5.0,5000.0,1.451
1620016781.892725,1648.125,46594.0,5.0,5000.0,1.463
1620016784.48978,1648.125,46594.0,5.0,5000.0,1.464
1620016787.092445,1648.125,46595.0,5.0,5000.0,1.476
1620016789.683687,1648.125,46595.0,5.0,5000.0,1.477
1620016792.275141,1648.125,46596.0,5.0,5000.0,1.489
1620016794.880298,1648.125,46596.0,5.0,5000.0,1.541
1620016797.476243,1648.125,46597.0,5.0,5000.0,1.502
1620016800.079596,1648.125,46597.0,5.0,5000.0,1.528
1620016802.671869,1648.125,46598.0,5.0,5000.0,1.516
1620016805.270576,1648.125,46598.0,5.0,5000.0,1.53
1620016807.868023,1648.125,46599.0,5.0,5000.0,1.529
1620016810.485677,1648.125,46599.0,5.0,5000.0,1.542
1620016813.108578,1648.125,46600.0,5.0,5000.0,1.542
1620016815.710658,1648.125,46600.0,5.0,5000.0,1.555
1620016818.306211,1648.125,46601.0,5.0,5000.0,1.555
1620016820.901661,1648.125,46601.0,5.0,5000.0,1.568
1620016823.499563,1648.125,46602.0,5.0,5000.0,1.568
1620016826.102761,1647.75,46602.0,5.0,5000.0,1.582
1620016828.694862,1647.75,46603.0,5.0,5000.0,1.581
1620016831.289345,1648.125,46603.0,5.0,5000.0,1.594
1620016833.887339,1647.75,46604.0,5.0,5000.0,1.594
1620016836.486065,1647.75,46604.0,5.0,5000.0,1.608
1620016839.093968,1647.75,46605.0,5.0,5000.0,1.607
1620016841.731303,1647.75,46605.0,5.0,5000.0,1.62
1620016844.327727,1647.75,46606.0,5.0,5000.0,1.621
1620016846.924449,1647.75,46607.0,5.0,5000.0,1.634
1620016849.522559,1647.75,46607.0,5.0,5000.0,1.634
