Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1620190905.70958,3380.62524414062,117,5,5000,2.161
1620190908.30545,3379.87475585938,118,5,5000,2.161
1620190910.90671,3380.25,119,5,5000,2.179
1620190913.50095,3381.375,119,5,5000,2.178
1620190916.09977,3377.24975585937,120,5,5000,2.197
1620190918.69215,3378.375,120,5,5000,2.269
1620190921.29078,3380.62524414062,121,5,5000,2.216
1620190923.89323,3379.5,121,5,5000,2.234
1620190926.48325,3380.25,122,5,5000,2.234
1620190929.11323,3379.87475585938,122,5,5000,2.253
1620190931.73213,3379.87475585938,123,5,5000,2.252
1620190934.32607,3378.375,123,5,5000,2.27
1620190936.92301,3378.375,124,5,5000,2.27
1620190939.51592,3378.75,124,5,5000,2.289
1620190942.12089,3377.625,125,5,5000,2.288
1620190944.71581,3376.875,125,5,5000,2.306
1620190947.30705,3379.5,126,5,5000,2.306
1620190949.90751,3380.25,126,5,5000,2.324
1620190952.49604,3378.75,127,5,5000,2.324
1620190955.13213,3379.5,127,5,5000,2.342
1620190957.74876,3381,128,5,5000,2.342
1620190960.34192,3378.375,128,5,5000,2.359
1620190962.94381,3378.75,129,5,5000,2.359
1620190965.5375,3378.00024414063,129,5,5000,2.377
1620190968.13606,3378.75,130,5,5000,2.377
1620190970.72908,3376.875,130,5,5000,2.397
1620190973.33026,3377.24975585937,131,5,5000,2.396
1620190975.92621,3379.125,132,5,5000,2.415
1620190978.51506,3382.875,132,5,5000,2.522
1620190981.12148,3378.75,133,5,5000,2.435
1620190983.71408,3381,133,5,5000,2.495
1620190986.31532,3378.375,134,5,5000,2.454
1620190988.91145,3379.125,134,5,5000,2.471
1620190991.50558,3375.75,135,5,5000,2.471
1620190994.10409,3381.74975585938,135,5,5000,2.489
1620190996.69846,3381,136,5,5000,2.489
1620190999.29814,3379.125,136,5,5000,2.507
1620191001.89301,3379.87475585938,137,5,5000,2.506
1620191004.48615,3380.25,137,5,5000,2.526
1620191007.08632,3379.125,138,5,5000,2.526
1620191009.68328,3379.87475585938,138,5,5000,2.545
1620191012.2807,3379.125,139,5,5000,2.544
1620191014.87894,3378.375,139,5,5000,2.563
1620191017.47072,3380.62524414062,140,5,5000,2.564
1620191020.07282,3378.375,140,5,5000,2.58
1620191022.6712,3379.5,141,5,5000,2.58
1620191025.2663,3378.375,141,5,5000,2.598
1620191027.86143,3379.5,142,5,5000,2.598
1620191030.45695,3377.625,142,5,5000,2.616
1620191033.05585,3376.125,143,5,5000,2.616
1620191035.657,3379.125,143,5,5000,2.634
1620191038.24958,3377.24975585937,144,5,5000,2.634
1620191040.84504,3376.5,145,5,5000,2.652
1620191043.451,3378.00024414063,145,5,5000,2.652
1620191046.04524,3377.625,146,5,5000,2.669
1620191048.63879,3378.75,146,5,5000,2.778
1620191051.23386,3377.24975585937,147,5,5000,2.687
1620191053.82924,3376.875,147,5,5000,2.705
1620191056.43217,3380.25,148,5,5000,2.705
1620191061.61894,3377.625,149,5,5000,2.723
1620191064.21787,3377.625,149,5,5000,2.742
1620191066.81396,3376.875,150,5,5000,2.741
1620191069.41698,3379.125,150,5,5000,2.762
1620191072.01165,3378.75,151,5,5000,2.762
1620191074.6048,3378.375,151,5,5000,2.781
1620191077.20515,3376.875,152,5,5000,2.781
1620191079.79801,3379.125,152,5,5000,2.799
1620191082.39876,3378.75,153,5,5000,2.799
1620191084.99733,3376.5,153,5,5000,2.819
1620191087.59155,3376.125,154,5,5000,2.819
1620191090.18853,3376.875,154,5,5000,2.838
1620191092.78563,3377.24975585937,155,5,5000,2.838
1620191095.3867,3377.625,155,5,5000,2.857
1620191097.9807,3376.875,156,5,5000,2.856
1620191100.57362,3378.00024414063,156,5,5000,2.874
1620191103.17188,3378.75,157,5,5000,2.874
1620191105.77016,3375.75,157,5,5000,2.894
1620191108.3631,3379.5,158,5,5000,2.893
1620191110.96319,3378.00024414063,159,5,5000,2.913
1620191113.56128,3381.375,159,5,5000,3.02
1620191116.16013,3376.875,160,5,5000,2.933
1620191118.75413,3375,160,5,5000,2.974
1620191121.34749,3375.37524414062,161,5,5000,2.952
1620191123.94773,3376.5,161,5,5000,2.972
1620191126.54299,3377.24975585937,162,5,5000,2.971
1620191129.14267,3379.87475585938,162,5,5000,2.991
1620191131.74011,3378.375,163,5,5000,2.991
1620191134.33284,3378.75,163,5,5000,3.009
1620191136.96166,3379.125,164,5,5000,3.008
1620191139.57868,3376.875,164,5,5000,3.027
1620191142.17039,3376.875,165,5,5000,3.027
1620191144.77414,3379.5,165,5,5000,3.044
1620191147.37181,3377.24975585937,166,5,5000,3.043
1620191149.96536,3377.625,166,5,5000,3.063
1620191152.56258,3378.375,167,5,5000,3.063
1620191155.1561,3377.24975585937,167,5,5000,3.08
1620191157.7551,3376.5,168,5,5000,3.081
1620191160.35562,3379.125,168,5,5000,3.099
1620191162.95006,3378.00024414063,169,5,5000,3.099
1620191165.54545,3374.62475585937,169,5,5000,3.118
1620191168.14411,3376.5,170,5,5000,3.118
1620191170.74191,3378.375,170,5,5000,3.136
1620191173.33679,3375.75,171,5,5000,3.136
1620191175.93861,3376.5,172,5,5000,3.155
1620191178.54007,3375.37524414062,172,5,5000,3.261
1620191181.12919,3379.125,173,5,5000,3.173
1620191183.72505,3376.5,173,5,5000,3.204
1620191186.32037,3374.62475585937,174,5,5000,3.191
1620191188.91996,3376.125,174,5,5000,3.212
1620191191.51831,3379.125,175,5,5000,3.212
1620191194.11211,3376.5,175,5,5000,3.23
1620191196.70944,3376.875,176,5,5000,3.23
1620191199.30369,3373.875,176,5,5000,3.248
1620191201.93604,3376.875,177,5,5000,3.248
1620191204.55518,3375.75,177,5,5000,3.267
1620191207.14994,3375.37524414062,178,5,5000,3.267
1620191209.74594,3375,178,5,5000,3.285
1620191212.34255,3377.24975585937,179,5,5000,3.285
1620191214.93936,3377.24975585937,179,5,5000,3.303
1620191217.53744,3375.75,180,5,5000,3.303
1620191220.1368,3379.5,180,5,5000,3.321
1620191222.73301,3376.125,181,5,5000,3.32
1620191225.3297,3376.875,181,5,5000,3.34
1620191227.95477,3375.37524414062,182,5,5000,3.34
1620191230.57145,3376.875,182,5,5000,3.358
1620191233.16575,3374.25,183,5,5000,3.358
1620191235.76597,3373.875,183,5,5000,3.376
1620191240.95256,3377.625,185,5,5000,3.394
1620191243.55628,3376.125,185,5,5000,3.502
1620191246.15605,3377.24975585937,186,5,5000,3.412
1620191248.74882,3378.75,186,5,5000,3.44
1620191251.34324,3376.875,187,5,5000,3.432
1620191253.94713,3374.25,187,5,5000,3.451
1620191256.5393,3376.5,188,5,5000,3.451
1620191259.13669,3374.62475585937,188,5,5000,3.468
1620191261.73794,3378.375,189,5,5000,3.468
1620191264.32761,3374.62475585937,189,5,5000,3.488
1620191266.92672,3374.25,190,5,5000,3.486
1620191269.52381,3374.62475585937,190,5,5000,3.507
1620191272.11979,3375.75,191,5,5000,3.507
1620191274.71984,3374.62475585937,191,5,5000,3.525
1620191277.31534,3375,192,5,5000,3.525
1620191279.91683,3375,192,5,5000,3.544
1620191282.50685,3378.375,193,5,5000,3.543
1620191285.10492,3376.125,193,5,5000,3.566
1620191287.69962,3374.25,194,5,5000,3.566
1620191290.30354,3375,194,5,5000,3.584
1620191292.9008,3373.125,195,5,5000,3.584
1620191295.495,3375,195,5,5000,3.602
1620191298.08989,3374.62475585937,196,5,5000,3.601
1620191300.69288,3374.62475585937,196,5,5000,3.62
1620191303.28949,3374.62475585937,197,5,5000,3.619
1620191305.8832,3375.75,198,5,5000,3.637
1620191308.47799,3373.5,198,5,5000,3.637
1620191311.07801,3375.37524414062,199,5,5000,3.656
1620191313.67508,3373.875,199,5,5000,3.744
1620191316.26799,3372.75024414062,200,5,5000,3.673
1620191318.86404,3375.75,200,5,5000,3.691
1620191321.46721,3376.125,201,5,5000,3.692
1620191324.06271,3374.25,201,5,5000,3.711
1620191326.6583,3374.25,202,5,5000,3.71
1620191329.25692,3377.24975585937,202,5,5000,3.732
1620191331.8502,3378.375,203,5,5000,3.732
1620191334.44808,3375.75,203,5,5000,3.75
1620191337.04618,3374.62475585937,204,5,5000,3.75
1620191339.64285,3374.25,204,5,5000,3.765
1620191342.23825,3375.37524414062,205,5,5000,3.767
1620191344.84084,3373.125,205,5,5000,3.784
1620191347.43528,3375,206,5,5000,3.784
1620191350.03119,3376.125,206,5,5000,3.805
1620191352.62558,3374.25,207,5,5000,3.803
1620191355.22379,3375,207,5,5000,3.822
1620191357.82779,3374.25,208,5,5000,3.822
1620191360.41687,3372.375,208,5,5000,3.839
1620191363.0146,3375,209,5,5000,3.839
1620191365.61788,3373.875,209,5,5000,3.858
1620191368.20995,3373.875,210,5,5000,3.858
1620191370.80872,3372.75024414062,210,5,5000,3.878
1620191373.40368,3374.62475585937,211,5,5000,3.878
1620191376.00294,3377.24975585937,212,5,5000,3.897
1620191378.5952,3374.62475585937,212,5,5000,4.006
1620191381.1937,3372.375,213,5,5000,3.915
1620191383.79188,3373.125,213,5,5000,3.935
1620191386.39306,3373.875,214,5,5000,3.932
1620191388.98477,3375.37524414062,214,5,5000,3.949
1620191391.58218,3372.75024414062,215,5,5000,3.949
1620191394.17819,3373.875,215,5,5000,3.965
1620191396.77229,3370.5,216,5,5000,3.97
1620191399.3746,3373.5,216,5,5000,3.985
1620191401.96897,3373.125,217,5,5000,3.983
1620191404.57058,3375,217,5,5000,4.003
1620191407.16289,3373.875,218,5,5000,4.001
1620191409.76462,3373.875,218,5,5000,4.021
1620191412.35414,3374.25,219,5,5000,4.022
1620191414.95445,3375.75,219,5,5000,4.039
1620191417.55328,3375,220,5,5000,4.039
1620191420.14786,3375,220,5,5000,4.058
1620191422.74943,3373.125,221,5,5000,4.058
1620191425.34516,3375,221,5,5000,4.076
1620191427.94206,3372.75024414062,222,5,5000,4.076
1620191430.53649,3372.375,222,5,5000,4.094
1620191433.13447,3371.99975585937,223,5,5000,4.094
1620191435.74435,3371.25,223,5,5000,4.113
1620191438.38043,3373.875,224,5,5000,4.112
1620191440.97397,3372.75024414062,225,5,5000,4.131
1620191443.5757,3373.125,225,5,5000,4.131
1620191446.16979,3373.125,226,5,5000,4.149
1620191448.76796,3374.25,226,5,5000,4.218
1620191451.36079,3374.25,227,5,5000,4.167
1620191453.95817,3374.62475585937,227,5,5000,4.185
1620191456.5611,3373.5,228,5,5000,4.185
1620191459.15234,3372.75024414062,228,5,5000,4.205
1620191461.78136,3373.125,229,5,5000,4.204
1620191464.39832,3372.375,229,5,5000,4.223
1620191467.01793,3371.625,230,5,5000,4.222
1620191469.64708,3373.125,230,5,5000,4.24
1620191472.24079,3371.25,231,5,5000,4.24
1620191474.83657,3371.25,231,5,5000,4.258
1620191477.43831,3371.99975585937,232,5,5000,4.258
1620191480.02806,3370.12524414062,232,5,5000,4.277
1620191482.62756,3372.375,233,5,5000,4.277
1620191485.2221,3373.5,233,5,5000,4.295
1620191487.82306,3371.625,234,5,5000,4.295
1620191490.41926,3371.99975585937,234,5,5000,4.314
1620191493.01539,3371.625,235,5,5000,4.314
1620191495.61153,3370.5,235,5,5000,4.333
1620191498.21279,3370.5,236,5,5000,4.333
1620191500.80866,3373.5,236,5,5000,4.351
1620191503.40614,3373.5,237,5,5000,4.351
1620191505.99798,3370.5,238,5,5000,4.37
1620191508.59626,3371.625,238,5,5000,4.477
1620191511.19409,3375,239,5,5000,4.39
1620191513.79178,3373.125,239,5,5000,4.448
1620191516.38768,3370.12524414062,240,5,5000,4.408
1620191518.98755,3371.25,240,5,5000,4.427
1620191521.5868,3372.375,241,5,5000,4.425
1620191524.17667,3372.75024414062,241,5,5000,4.443
1620191526.77576,3371.625,242,5,5000,4.443
1620191529.40669,3370.875,242,5,5000,4.461
1620191532.01725,3373.125,243,5,5000,4.461
1620191534.6112,3371.25,243,5,5000,4.479
1620191537.21414,3372.75024414062,244,5,5000,4.479
1620191539.81075,3372.375,244,5,5000,4.497
1620191542.40449,3369.75,245,5,5000,4.497
1620191544.9989,3372.375,245,5,5000,4.517
1620191547.60639,3373.125,246,5,5000,4.517
1620191550.19485,3373.5,246,5,5000,4.535
1620191552.79517,3372.75024414062,247,5,5000,4.534
1620191555.38988,3371.625,247,5,5000,4.551
1620191557.991,3370.875,248,5,5000,4.553
1620191560.58772,3371.99975585937,248,5,5000,4.571
1620191563.17915,3373.125,249,5,5000,4.57
1620191565.77681,3372.375,249,5,5000,4.589
1620191568.37865,3373.125,250,5,5000,4.589
1620191570.96965,3372.75024414062,251,5,5000,4.607
1620191573.57163,3371.99975585937,251,5,5000,4.711
1620191576.16387,3371.99975585937,252,5,5000,4.625
1620191578.76823,3371.99975585937,252,5,5000,4.672
1620191581.36188,3372.375,253,5,5000,4.644
1620191583.9557,3374.62475585937,253,5,5000,4.665
1620191586.55375,3371.625,254,5,5000,4.665
1620191589.15402,3371.25,254,5,5000,4.685
1620191591.75354,3371.625,255,5,5000,4.684
1620191594.34893,3371.25,255,5,5000,4.702
1620191596.94117,3372.75024414062,256,5,5000,4.702
1620191599.54188,3372.75024414062,256,5,5000,4.72
1620191602.13816,3371.99975585937,257,5,5000,4.72
1620191604.73401,3369.75,257,5,5000,4.739
1620191607.33125,3371.99975585937,258,5,5000,4.738
1620191609.92833,3371.25,258,5,5000,4.756
1620191612.52894,3373.125,259,5,5000,4.756
1620191615.12281,3371.25,259,5,5000,4.776
1620191617.71677,3371.625,260,5,5000,4.776
1620191620.31807,3373.125,260,5,5000,4.795
1620191622.91688,3373.125,261,5,5000,4.795
1620191625.51353,3373.125,261,5,5000,4.813
1620191628.11053,3370.12524414062,262,5,5000,4.812
1620191630.71135,3368.25024414062,262,5,5000,4.831
1620191633.30138,3370.875,263,5,5000,4.83
1620191635.90025,3370.5,264,5,5000,4.851
1620191638.50228,3373.125,264,5,5000,4.85
1620191641.09223,3372.75024414062,265,5,5000,4.869
1620191643.69306,3370.5,265,5,5000,4.974
1620191646.28828,3370.875,266,5,5000,4.887
1620191648.88729,3371.625,266,5,5000,4.906
1620191651.48277,3369.37475585938,267,5,5000,4.905
1620191654.08054,3369,267,5,5000,4.924
1620191656.70568,3372.75024414062,268,5,5000,4.923
1620191659.32379,3370.5,268,5,5000,4.943
1620191661.92168,3371.625,269,5,5000,4.942
1620191664.51923,3369.75,269,5,5000,4.963
1620191667.11519,3369.37475585938,270,5,5000,4.963
1620191669.71486,3370.12524414062,270,5,5000,4.981
1620191672.30893,3371.25,271,5,5000,4.982
1620191674.90454,3370.12524414062,271,5,5000,4.998
1620191677.5042,3371.625,272,5,5000,4.996
1620191680.1009,3367.125,272,5,5000,5.012
1620191682.69741,3370.12524414062,273,5,5000,5.015
1620191685.29808,3370.12524414062,273,5,5000,5.034
1620191687.89158,3370.875,274,5,5000,5.036
1620191690.49004,3368.625,274,5,5000,5.052
1620191693.08452,3369.37475585938,275,5,5000,5.052
1620191695.71685,3370.875,275,5,5000,5.071
1620191698.32587,3370.5,276,5,5000,5.07
1620191700.92562,3370.875,277,5,5000,5.089
1620191703.52109,3372.75024414062,277,5,5000,5.09
1620191706.1191,3370.5,278,5,5000,5.109
1620191708.74695,3369.75,278,5,5000,5.207
1620191711.36391,3370.875,279,5,5000,5.128
1620191713.96236,3369.75,279,5,5000,5.145
1620191716.59212,3370.875,280,5,5000,5.145
1620191719.20705,3369,280,5,5000,5.163
1620191721.80477,3371.99975585937,281,5,5000,5.163
1620191724.4014,3369.75,281,5,5000,5.18
1620191726.99608,3370.12524414062,282,5,5000,5.18
1620191729.59439,3371.25,282,5,5000,5.199
1620191732.18941,3370.12524414062,283,5,5000,5.198
1620191734.79297,3367.49975585937,283,5,5000,5.216
1620191737.38114,3370.12524414062,284,5,5000,5.216
1620191739.97951,3370.875,284,5,5000,5.235
1620191742.57743,3370.12524414062,285,5,5000,5.235
1620191745.17608,3370.12524414062,285,5,5000,5.253
1620191747.77278,3370.12524414062,286,5,5000,5.253
1620191750.36736,3369.75,286,5,5000,5.273
1620191752.96734,3367.125,287,5,5000,5.273
1620191755.56491,3371.25,287,5,5000,5.291
1620191758.16104,3369.75,288,5,5000,5.291
1620191760.75722,3371.25,288,5,5000,5.31
1620191763.35591,3370.12524414062,289,5,5000,5.309
1620191765.94788,3368.625,289,5,5000,5.327
1620191768.55009,3371.625,290,5,5000,5.327
1620191771.1422,3370.875,291,5,5000,5.346
1620191773.75227,3369.37475585938,291,5,5000,5.445
1620191776.39579,3367.125,292,5,5000,5.361
1620191778.99129,3370.12524414062,292,5,5000,5.381
1620191781.58598,3370.12524414062,293,5,5000,5.383
1620191784.18014,3369.37475585938,293,5,5000,5.402
1620191786.78648,3367.49975585937,294,5,5000,5.4
1620191789.42349,3366,294,5,5000,5.42
1620191792.02085,3368.625,295,5,5000,5.42
1620191794.62138,3370.5,295,5,5000,5.439
1620191797.21898,3369,296,5,5000,5.437
1620191799.82271,3369.75,296,5,5000,5.455
1620191802.43282,3369.37475585938,297,5,5000,5.455
1620191805.05599,3370.5,297,5,5000,5.474
1620191807.65047,3367.49975585937,298,5,5000,5.474
1620191810.24883,3371.25,298,5,5000,5.492
1620191812.84785,3369.37475585938,299,5,5000,5.491
1620191815.44592,3369.37475585938,299,5,5000,5.51
1620191818.04313,3371.99975585937,300,5,5000,5.51
1620191820.63963,3368.25024414062,300,5,5000,5.528
1620191823.2366,3367.875,301,5,5000,5.528
1620191825.83414,3367.875,301,5,5000,5.547
1620191828.43798,3368.625,302,5,5000,5.546
1620191831.07315,3367.49975585937,303,5,5000,5.566
