"Time","MASSFLOW"
2021-03-10 09:22:00,797
2021-03-10 09:23:00,795
2021-03-10 09:24:01,796
2021-03-10 09:25:01,801
2021-03-10 09:26:01,806
2021-03-10 09:27:01,811
2021-03-10 09:28:01,815
2021-03-10 09:29:01,821
2021-03-10 09:30:01,835
2021-03-10 09:31:01,843
2021-03-10 09:32:01,849
2021-03-10 09:33:02,852
2021-03-10 09:34:02,849
2021-03-10 09:35:02,844
2021-03-10 09:36:02,838
2021-03-10 09:37:02,827
2021-03-10 09:38:02,822
2021-03-10 09:39:02,819
2021-03-10 09:40:02,819
2021-03-10 09:41:02,822
2021-03-10 09:42:03,828
2021-03-10 09:43:03,831
2021-03-10 09:44:03,833
2021-03-10 09:45:03,833
2021-03-10 09:46:03,830
2021-03-10 09:47:03,827
2021-03-10 09:48:03,827
2021-03-10 09:49:03,823
2021-03-10 09:50:04,817
2021-03-10 09:51:04,797
2021-03-10 09:52:04,775
2021-03-10 09:53:04,763
2021-03-10 09:54:04,753
2021-03-10 09:55:04,745
2021-03-10 09:56:04,740
2021-03-10 09:57:04,736
2021-03-10 09:58:04,732
2021-03-10 09:59:05,732
2021-03-10 10:00:05,733
2021-03-10 10:01:05,735
2021-03-10 10:02:05,740
2021-03-10 10:03:05,743
2021-03-10 10:04:05,746
2021-03-10 10:05:06,758
2021-03-10 10:06:06,765
2021-03-10 10:07:06,772
2021-03-10 10:08:06,778
2021-03-10 10:09:06,783
2021-03-10 10:10:06,782
2021-03-10 10:11:06,777
2021-03-10 10:12:06,773
2021-03-10 10:13:07,770
2021-03-10 10:14:07,767
2021-03-10 10:15:07,759
2021-03-10 10:16:07,761
2021-03-10 10:17:07,760
2021-03-10 10:18:07,761
2021-03-10 10:19:07,762
2021-03-10 10:20:07,765
2021-03-10 10:21:08,766
2021-03-10 10:22:08,765
2021-03-10 10:23:08,764
2021-03-10 10:24:08,763
2021-03-10 10:25:08,761
2021-03-10 10:26:08,755
2021-03-10 10:27:08,739
2021-03-10 10:28:08,729
2021-03-10 10:29:09,720
2021-03-10 10:30:09,712
2021-03-10 10:31:09,707
2021-03-10 10:32:09,703
2021-03-10 10:33:09,700
2021-03-10 10:34:09,698
2021-03-10 10:35:10,696
2021-03-10 10:36:10,694
2021-03-10 10:37:10,691
2021-03-10 10:38:10,690
2021-03-10 10:39:10,688
2021-03-10 10:40:10,686
