28,507.26666666666665,610.3333333333334,692.1333333333333,679.8666666666667,530.0666666666667,531.6666666666666,599.3928571428571,536.0666666666667
29,498.53333333333336,569.7333333333333,641.8666666666667,606.6,520.8666666666667,517.8666666666667,590.5059523809523,535.0666666666667
30,479.46666666666664,570.1875,617.5333333333333,565.8666666666667,495.26666666666665,503.1333333333333,581.6190476190476,510.8666666666667
31,471.6666666666667,550.6666666666666,591.0,559.6666666666666,497.46666666666664,436.2,572.7321428571429,498.4
32,474.73333333333335,569.2857142857143,565.6666666666666,506.0,470.35714285714283,393.06666666666666,563.8452380952381,508.73333333333335
33,456.4,575.1333333333333,482.2,502.53333333333336,477.26666666666665,376.3333333333333,554.9583333333333,470.93333333333334
34,505.73333333333335,584.1333333333333,447.4,479.93333333333334,476.06666666666666,378.73333333333335,546.0714285714286,474.46666666666664
35,460.4,548.6666666666666,404.8,459.8,464.1333333333333,370.8,537.1845238095239,449.0
36,448.1333333333333,524.9333333333333,415.1333333333333,465.8666666666667,452.2,359.0,528.297619047619,434.4
37,451.0,531.2666666666667,460.8,455.93333333333334,464.0,355.6,519.4107142857142,415.26666666666665
38,396.1333333333333,536.4666666666667,518.5333333333333,451.46666666666664,455.8,370.6,510.5238095238095,463.6666666666667
39,511.8,550.9333333333333,522.2,461.6666666666667,414.3333333333333,386.2,501.63690476190476,416.06666666666666
40,413.2,562.2666666666667,614.7333333333333,442.8666666666667,520.9333333333333,386.3333333333333,492.75,403.6666666666667
41,416.7857142857143,563.9333333333333,516.0,443.35714285714283,447.3333333333333,380.3333333333333,476.26666666666665,392.6666666666667
42,443.2,563.4666666666667,525.3333333333334,453.73333333333335,444.4,385.4,491.0,368.46666666666664
43,476.26666666666665,541.8,506.4,461.4,468.93333333333334,398.06666666666666,501.46666666666664,357.2
44,444.26666666666665,655.5333333333333,390.26666666666665,489.53333333333336,464.26666666666665,399.4,503.1333333333333,375.57142857142856
45,487.1333333333333,654.2,371.1333333333333,478.06666666666666,461.4,412.53333333333336,483.4,424.8
46,497.8666666666667,501.46666666666664,343.46666666666664,466.8,504.6,438.53333333333336,505.4,488.4
47,549.0,555.2666666666667,508.53333333333336,501.4,505.0,483.4,507.26666666666665,516.0
48,577.8666666666667,570.8,545.2,511.2,520.4666666666667,506.26666666666665,532.0666666666667,534.0
49,604.2666666666667,602.4,490.0,533.1333333333333,562.6,537.0666666666667,519.6666666666666,542.8
50,485.53333333333336,656.7333333333333,492.26666666666665,550.6,527.7333333333333,554.8666666666667,552.6,558.0
51,511.3333333333333,622.7333333333333,614.2857142857143,582.6,534.2666666666667,592.0666666666667,610.4666666666667,524.8
52,524.8,679.1333333333333,546.2,632.6666666666666,631.1333333333333,612.2,612.1333333333333,544.5333333333333
53,591.8,714.7333333333333,543.8666666666667,653.9333333333333,644.8,642.5,682.6,615.4
54,564.0666666666667,656.9333333333333,547.7333333333333,616.8666666666667,662.0666666666667,623.5333333333333,696.9333333333333,625.6
55,619.0666666666667,534.8,576.4666666666667,640.3333333333334,651.2,628.2,686.0666666666667,645.6666666666666
56,628.4,546.0666666666667,548.6,611.6666666666666,646.3333333333334,615.9333333333333,660.4285714285714,601.8
57,668.6666666666666,584.8,538.4,633.1333333333333,625.1333333333333,639.5333333333333,632.0,598.2666666666667
58,647.2,539.8,541.3333333333334,616.1333333333333,583.8666666666667,609.1333333333333,492.26666666666665,594.0
59,549.2666666666667,512.3333333333334,504.6666666666667,584.0666666666667,600.1333333333333,589.1333333333333,455.2,581.7333333333333
60,546.6,500.07142857142856,498.93333333333334,530.1333333333333,588.6,538.0,439.73333333333335,574.1333333333333
61,537.0666666666667,473.8,484.06666666666666,495.6666666666667,566.5,540.1333333333333,442.8,572.3333333333334
62,554.8666666666667,483.53333333333336,488.8666666666667,403.0,545.8,535.7333333333333,436.53333333333336,536.4
63,495.8,595.2666666666667,459.1333333333333,339.8666666666667,507.46666666666664,487.1333333333333,520.6,504.3333333333333
64,478.53333333333336,582.9333333333333,453.1333333333333,303.2,498.93333333333334,481.1333333333333,509.6,489.93333333333334
65,472.6,503.73333333333335,431.73333333333335,379.6,506.3333333333333,453.8666666666667,473.06666666666666,456.93333333333334
66,444.3333333333333,509.53333333333336,407.3333333333333,449.93333333333334,478.93333333333334,397.8666666666667,473.6666666666667,439.0
67,447.4,509.8,398.0,432.53333333333336,470.93333333333334,296.06666666666666,452.1333333333333,436.06666666666666
68,437.6666666666667,499.0,406.4,407.6,440.8,274.73333333333335,450.6666666666667,417.53333333333336
69,427.8,491.73333333333335,399.6,393.1333333333333,445.6,286.2,448.06666666666666,295.93333333333334
70,427.4,478.06666666666666,403.6666666666667,347.6,429.1333333333333,285.1333333333333,429.1333333333333,346.46666666666664
71,397.0,472.73333333333335,415.0,264.7142857142857,403.2,358.6666666666667,416.26666666666665,406.26666666666665
72,358.73333333333335,477.73333333333335,388.6,263.8666666666667,389.06666666666666,387.8,392.73333333333335,301.26666666666665
73,325.6666666666667,488.2,351.2,271.8,363.46666666666664,388.6666666666667,400.1333333333333,329.7142857142857
74,318.0,493.73333333333335,378.6666666666667,338.4,260.73333333333335,380.4,379.2,333.93333333333334
75,320.8666666666667,513.2,412.2,334.4,331.3333333333333,390.26666666666665,401.6666666666667,327.46666666666664
76,308.53333333333336,472.8,383.53333333333336,328.26666666666665,405.1333333333333,334.06666666666666,396.2,314.73333333333335
77,399.3333333333333,372.6,374.2,328.1333333333333,343.06666666666666,361.73333333333335,389.6,331.73333333333335
78,500.46666666666664,368.1333333333333,373.4,333.2,286.53333333333336,336.26666666666665,392.73333333333335,324.3333333333333
79,460.3333333333333,319.73333333333335,371.6,312.8,297.8666666666667,323.06666666666666,389.26666666666665,331.93333333333334
80,431.06666666666666,251.73333333333332,377.92857142857144,319.4,293.46666666666664,308.07142857142856,389.73333333333335,334.4
81,422.73333333333335,241.06666666666666,384.4,333.93333333333334,297.1333333333333,316.0,365.2,329.73333333333335
82,437.1333333333333,371.6666666666667,392.3333333333333,332.0,302.93333333333334,318.53333333333336,238.0,335.26666666666665
83,431.8666666666667,422.06666666666666,386.53333333333336,335.1333333333333,359.53333333333336,328.3333333333333,248.4,334.26666666666665
84,442.73333333333335,421.46666666666664,389.6,328.3333333333333,371.46666666666664,334.0,247.21428571428572,337.2
85,432.8,389.46666666666664,388.0,332.4,367.93333333333334,324.0,248.33333333333334,335.4
86,423.8666666666667,310.0,391.2,341.8666666666667,363.26666666666665,331.1333333333333,249.2,324.73333333333335
87,445.6666666666667,345.3333333333333,394.6,351.8,353.6666666666667,335.06666666666666,244.8,329.06666666666666
88,454.6,361.4,409.6,361.8,339.3333333333333,349.2,273.6,356.2
89,448.8666666666667,353.2857142857143,388.46666666666664,345.06666666666666,347.2,334.26666666666665,367.06666666666666,344.73333333333335
90,441.73333333333335,361.3333333333333,403.73333333333335,355.4,355.4,329.1333333333333,432.53333333333336,354.3333333333333
91,330.6,405.26666666666665,417.3333333333333,364.8666666666667,351.7857142857143,340.53333333333336,410.6,364.4
92,317.8,427.53333333333336,417.4,382.2,377.1333333333333,353.3333333333333,378.46666666666664,380.26666666666665
93,323.73333333333335,424.8,419.6666666666667,390.8,369.6666666666667,351.06666666666666,386.8666666666667,376.8
94,336.73333333333335,428.4,413.53333333333336,412.93333333333334,377.8,363.93333333333334,392.53333333333336,384.46666666666664
